date,ticker,open,high,low,close,volume
2026-02-04,TCB,33985.5875429631,34181.46989191389,33642.7934322992,33838.67578125,11708700
2026-02-05,TCB,34230.44117647059,34377.35294117647,34034.55882352941,34132.5,10700200
2026-02-06,TCB,33789.7072570448,33887.6484375,33397.94253522399,33887.6484375,12492400
2026-02-09,TCB,34279.411533273385,34279.411533273385,33789.70565422662,34034.55859375,7754700
2026-02-10,TCB,34083.53079841041,34279.41315932081,33740.736666817196,33887.6484375,9951100
2026-02-11,TCB,33985.587331798866,34622.20496193343,33887.64615793201,34573.234375,11045000
2026-02-12,TCB,34671.17784732017,35013.971978578986,34475.295486600844,34720.1484375,7542700
2026-02-13,TCB,34475.295486600844,34769.11902767983,34475.295486600844,34720.1484375,6059700
2026-02-16,TCB,34720.1484375,34720.1484375,34720.1484375,34720.1484375,0
2026-02-17,TCB,34720.1484375,34720.1484375,34720.1484375,34720.1484375,0
2026-02-18,TCB,34720.1484375,34720.1484375,34720.1484375,34720.1484375,0
2026-02-19,TCB,34720.1484375,34720.1484375,34720.1484375,34720.1484375,0
2026-02-20,TCB,34720.1484375,34720.1484375,34720.1484375,34720.1484375,0
2026-02-23,TCB,34769.119922419806,35160.884653940026,34720.14933097977,35111.9140625,9141000
2026-02-24,TCB,35111.911994806214,35160.88258336243,35013.970817693786,35062.94140625,10872100
2026-02-25,TCB,35062.94186197917,35699.55952148438,34965.00068359375,35258.82421875,12384800
2026-02-26,TCB,35356.76447830933,35699.55859375,35258.823302469136,35699.55859375,9305800
2026-02-27,TCB,35307.79343211207,35650.58754310345,35111.91108297414,35503.67578125,7958700
2026-03-02,TCB,35062.94070165945,35062.94070165945,33936.6171875,33936.6171875,17516400
2026-03-03,TCB,35062.94070165945,35062.94070165945,33936.6171875,33936.6171875,17516400
2026-03-04,TCB,32810.29459134615,33006.17694711538,31145.29456730769,31830.8828125,30866600
2026-03-05,TCB,32320.5879998059,32418.529175562886,31537.05859375,31537.05859375,15754300
2026-03-06,TCB,31439.11764705882,31439.11764705882,30704.55882352941,30802.5,14743000
2026-03-09,TCB,28647.794921875,29186.47140758547,28647.794921875,28647.794921875,33386400
2026-03-10,TCB,30165.88363758251,30165.88363758251,29137.50124084674,29676.177734375,18772700
2026-03-11,TCB,29431.324639519695,30704.559981661976,29333.383459354904,30459.70703125,12998900
2026-03-12,TCB,29921.029996744794,30361.765299479168,29284.412337239584,29382.353515625,18068400
2026-03-13,TCB,29382.353515625,29676.17705078125,29039.55939127604,29382.353515625,9833600
2026-03-16,TCB,29382.353968336094,29823.089277861134,29382.353968336094,29578.236328125,8138100
2026-03-17,TCB,29627.20714405425,30263.82481822401,29480.295373091994,29676.177734375,13156600
2026-03-18,TCB,29872.060095658002,30165.88363758251,29529.265963412745,29676.177734375,6834600
2026-03-19,TCB,29529.26539751456,29676.177165661396,29284.412450603162,29431.32421875,16386600
2026-03-20,TCB,29382.35317211055,29480.29434935092,29235.44140625,29235.44140625,7919000
