date,ticker,open,high,low,close,volume
2026-04-02,MWG,81800.0,81800.0,80000.0,81800.0,5675700
2026-04-03,MWG,81500.0,81500.0,79200.0,79300.0,6903100
2026-04-06,MWG,78300.0,79300.0,77600.0,78300.0,6411000
2026-04-07,MWG,78400.0,78800.0,76600.0,78000.0,3806200
2026-04-08,MWG,80600.0,82000.0,79900.0,81900.0,10192500
2026-04-09,MWG,80900.0,82000.0,80700.0,80700.0,3649300
2026-04-10,MWG,81300.0,82200.0,81000.0,81500.0,4667000
2026-04-13,MWG,80800.0,81300.0,79800.0,81300.0,4806700
2026-04-14,MWG,82100.0,82700.0,81400.0,81600.0,4600700
2026-04-15,MWG,82000.0,82000.0,80000.0,80000.0,3798700
2026-04-16,MWG,80200.0,82000.0,80200.0,81300.0,5775900
2026-04-17,MWG,82600.0,86900.0,82500.0,86900.0,15089000
2026-04-20,MWG,87500.0,88500.0,86400.0,87300.0,10168300
2026-04-21,MWG,87400.0,87400.0,85600.0,85600.0,7226400
2026-04-22,MWG,85400.0,86400.0,84800.0,86400.0,9172200
2026-04-23,MWG,86400.0,86800.0,84300.0,84500.0,5417100
2026-04-24,MWG,84500.0,85200.0,83500.0,83500.0,4634400
2026-04-27,MWG,83500.0,83500.0,83500.0,83500.0,0
2026-04-28,MWG,83700.0,85900.0,83700.0,85600.0,5380700
2026-04-29,MWG,85000.0,85700.0,84000.0,84000.0,4897200
2026-04-30,MWG,84000.0,84000.0,84000.0,84000.0,0
2026-05-01,MWG,84000.0,84000.0,84000.0,84000.0,0
2026-05-04,MWG,84700.0,85400.0,83400.0,84900.0,6372100
2026-05-05,MWG,84600.0,85400.0,84100.0,84800.0,4720200
2026-05-06,MWG,85200.0,86400.0,84900.0,86000.0,6696800
2026-05-07,MWG,86200.0,87400.0,86000.0,86000.0,6344700
2026-05-08,MWG,85700.0,85900.0,84600.0,84600.0,4605300
2026-05-11,MWG,84300.0,85200.0,83500.0,83500.0,5716900
2026-05-12,MWG,83500.0,84300.0,82600.0,83800.0,4934800
2026-05-13,MWG,84000.0,84300.0,82700.0,83700.0,3536900
2026-05-14,MWG,83700.0,84600.0,83200.0,84200.0,4001800
2026-05-15,MWG,84500.0,84600.0,82000.0,82000.0,6691900
2026-05-18,MWG,82000.0,82000.0,79000.0,79000.0,11953700
2026-05-19,MWG,79200.0,79700.0,78100.0,78200.0,7953500
2026-05-20,MWG,78200.0,78800.0,74200.0,77200.0,8786000
2026-05-21,MWG,78200.0,79500.0,77700.0,79500.0,6597700
2026-05-22,MWG,80200.0,81000.0,79100.0,79400.0,6083900
2026-05-25,MWG,80100.0,80100.0,78400.0,78700.0,2510300
2026-05-26,MWG,79000.0,79400.0,78300.0,78500.0,2518800
2026-05-27,MWG,79100.0,80400.0,78800.0,80000.0,4631100
2026-05-28,MWG,80000.0,80300.0,77700.0,77700.0,4026400
2026-05-29,MWG,77700.0,78300.0,75800.0,76300.0,7834500
2026-06-01,MWG,76500.0,79100.0,76500.0,79100.0,3799400
2026-06-02,MWG,79400.0,79400.0,77500.0,77900.0,2969500
2026-06-03,MWG,77800.0,78500.0,76900.0,78500.0,4801100
2026-06-04,MWG,78500.0,78500.0,77000.0,78400.0,4308300
2026-06-05,MWG,78500.0,78900.0,77600.0,78000.0,3241800
2026-06-08,MWG,77000.0,77300.0,76300.0,76400.0,4633800
2026-06-09,MWG,76500.0,77500.0,76300.0,77400.0,1770800
2026-06-10,MWG,77100.0,78300.0,76600.0,78200.0,2866200
