date,ticker,open,high,low,close,volume
2026-03-27,VHM,102000.0,103500.0,100200.0,103000.0,2547500
2026-03-30,VHM,100800.0,103600.0,100200.0,103000.0,2582200
2026-03-31,VHM,102400.0,103800.0,102000.0,103000.0,1487400
2026-04-01,VHM,110200.0,110200.0,110200.0,110200.0,2031500
2026-04-02,VHM,117900.0,117900.0,116100.0,117900.0,16320300
2026-04-03,VHM,120800.0,125000.0,117800.0,119200.0,6023000
2026-04-06,VHM,118000.0,120700.0,116000.0,117000.0,3208900
2026-04-07,VHM,117000.0,118000.0,113500.0,115000.0,3160700
2026-04-08,VHM,117900.0,123000.0,117600.0,123000.0,5534000
2026-04-09,VHM,123500.0,127500.0,121900.0,122000.0,5205200
2026-04-10,VHM,124000.0,124000.0,120600.0,121100.0,2500900
2026-04-13,VHM,119100.0,124200.0,118200.0,122900.0,3679400
2026-04-14,VHM,125100.0,128900.0,122900.0,128900.0,5575500
2026-04-15,VHM,130300.0,137900.0,129300.0,137000.0,6586300
2026-04-16,VHM,137000.0,146000.0,137000.0,143100.0,8240500
2026-04-17,VHM,144600.0,146500.0,135500.0,135700.0,9354800
2026-04-20,VHM,136600.0,145100.0,131500.0,145100.0,6841800
2026-04-21,VHM,149000.0,155000.0,145800.0,145800.0,5254300
2026-04-22,VHM,143600.0,154800.0,141300.0,150300.0,8653100
2026-04-23,VHM,152000.0,152700.0,146200.0,149000.0,5700100
2026-04-24,VHM,148100.0,148600.0,141200.0,141200.0,6047900
2026-04-27,VHM,141200.0,141200.0,141200.0,141200.0,0
2026-04-28,VHM,140700.0,151000.0,140000.0,151000.0,9348000
2026-04-29,VHM,154800.0,155900.0,146000.0,146000.0,6990600
2026-04-30,VHM,146000.0,146000.0,146000.0,146000.0,0
2026-05-01,VHM,146000.0,146000.0,146000.0,146000.0,0
2026-05-04,VHM,148500.0,149000.0,141700.0,142000.0,5533800
2026-05-05,VHM,142000.0,151900.0,141800.0,151200.0,6715300
2026-05-06,VHM,153000.0,155000.0,147200.0,151000.0,5595200
2026-05-07,VHM,152600.0,161500.0,151100.0,161500.0,8652100
2026-05-08,VHM,162000.0,164000.0,156600.0,164000.0,7042400
2026-05-11,VHM,166000.0,173300.0,161000.0,161000.0,8375800
2026-05-12,VHM,159000.0,163000.0,156600.0,160200.0,6467100
2026-05-13,VHM,162100.0,162500.0,149000.0,152500.0,11413400
2026-05-14,VHM,152900.0,157000.0,148700.0,157000.0,5542500
2026-05-15,VHM,157000.0,158800.0,153700.0,158000.0,4836400
2026-05-18,VHM,157600.0,160200.0,153000.0,154000.0,5253200
2026-05-19,VHM,154000.0,159600.0,152100.0,157000.0,4738200
2026-05-20,VHM,156000.0,162900.0,154500.0,159900.0,6820100
2026-05-21,VHM,161300.0,163100.0,157000.0,159800.0,4504400
2026-05-22,VHM,158600.0,158600.0,150500.0,153800.0,6965000
2026-05-25,VHM,155000.0,159900.0,153100.0,158700.0,3693400
2026-05-26,VHM,157900.0,158200.0,153800.0,153800.0,3224000
2026-05-27,VHM,153800.0,154700.0,147400.0,147400.0,7371600
2026-05-28,VHM,146000.0,157700.0,145200.0,157700.0,8918500
2026-05-29,VHM,159800.0,161600.0,155800.0,156000.0,5608600
2026-06-01,VHM,157000.0,158000.0,150300.0,152000.0,4638800
2026-06-02,VHM,152000.0,154600.0,150800.0,150800.0,4005700
2026-06-03,VHM,150200.0,151000.0,142200.0,148400.0,6310300
2026-06-04,VHM,149400.0,150800.0,146300.0,150000.0,3277300
2026-06-05,VHM,149000.0,153600.0,149000.0,152000.0,3712700
2026-06-08,VHM,149000.0,150500.0,145200.0,146700.0,4226300
2026-06-09,VHM,147200.0,147700.0,143900.0,146000.0,2221500
2026-06-10,VHM,146200.0,147500.0,144300.0,146800.0,1569400
