date,ticker,open,high,low,close,volume
2026-03-13,VNM,62000.0,63200.0,61600.0,63100.0,5388500
2026-03-16,VNM,62600.0,62900.0,61700.0,61800.0,2965000
2026-03-17,VNM,62700.0,63000.0,61500.0,61500.0,3816100
2026-03-18,VNM,61800.0,62700.0,61600.0,61700.0,2596400
2026-03-19,VNM,61400.0,62000.0,60800.0,61000.0,6400100
2026-03-20,VNM,61000.0,61500.0,60000.0,60000.0,5734800
2026-03-23,VNM,59200.0,61000.0,59200.0,60800.0,5908000
2026-03-24,VNM,61800.0,61800.0,60900.0,61200.0,2689900
2026-03-25,VNM,61500.0,62200.0,61400.0,62100.0,3445600
2026-03-26,VNM,62100.0,62100.0,61000.0,61000.0,2044000
2026-03-27,VNM,61000.0,61900.0,60900.0,61500.0,2137400
2026-03-30,VNM,60600.0,61500.0,60200.0,60600.0,4075600
2026-03-31,VNM,61000.0,61500.0,60500.0,60500.0,5323200
2026-04-01,VNM,61300.0,62200.0,61000.0,61300.0,5446200
2026-04-02,VNM,61500.0,61700.0,60800.0,60800.0,2855300
2026-04-03,VNM,61000.0,61700.0,60000.0,60000.0,3788600
2026-04-06,VNM,60000.0,61000.0,60000.0,60900.0,2587400
2026-04-07,VNM,60900.0,61200.0,60300.0,61000.0,1825200
2026-04-08,VNM,62200.0,62700.0,61700.0,62600.0,5568500
2026-04-09,VNM,61800.0,62100.0,61400.0,61800.0,2921000
2026-04-10,VNM,62600.0,64000.0,62500.0,62800.0,6158400
2026-04-13,VNM,62400.0,62800.0,62200.0,62800.0,3418300
2026-04-14,VNM,63400.0,63500.0,62000.0,62000.0,4247700
2026-04-15,VNM,62100.0,62600.0,61200.0,61300.0,4403200
2026-04-16,VNM,61500.0,61700.0,61100.0,61100.0,2272100
2026-04-17,VNM,61300.0,62700.0,61300.0,61300.0,3115500
2026-04-20,VNM,61400.0,62400.0,61300.0,61500.0,3251900
2026-04-21,VNM,61900.0,62700.0,61500.0,61600.0,5306600
2026-04-22,VNM,61600.0,62300.0,61500.0,61800.0,3939900
2026-04-23,VNM,62000.0,62500.0,61000.0,62000.0,4234100
2026-04-24,VNM,62100.0,62100.0,60500.0,61400.0,5855700
2026-04-27,VNM,61400.0,61400.0,61400.0,61400.0,0
2026-04-28,VNM,61200.0,61300.0,60500.0,61200.0,3220800
2026-04-29,VNM,60300.0,61300.0,60300.0,60900.0,2407200
2026-04-30,VNM,60900.0,60900.0,60900.0,60900.0,0
2026-05-01,VNM,60900.0,60900.0,60900.0,60900.0,0
2026-05-04,VNM,61100.0,61600.0,60700.0,60900.0,1873800
2026-05-05,VNM,61100.0,61200.0,60400.0,61100.0,2751900
2026-05-06,VNM,61200.0,61700.0,60700.0,61500.0,2590900
2026-05-07,VNM,61600.0,61800.0,61100.0,61500.0,4751300
2026-05-08,VNM,61800.0,61800.0,60900.0,60900.0,2787000
2026-05-11,VNM,61100.0,61100.0,60500.0,60600.0,3875800
2026-05-12,VNM,60600.0,60700.0,59900.0,60100.0,4102800
2026-05-13,VNM,60100.0,60100.0,58700.0,59300.0,8534300
2026-05-14,VNM,59300.0,60100.0,59300.0,60100.0,3058300
2026-05-15,VNM,60100.0,60300.0,59800.0,59800.0,2010300
2026-05-18,VNM,59500.0,60700.0,59500.0,60500.0,4850600
2026-05-19,VNM,60500.0,60700.0,59700.0,59800.0,2739700
2026-05-20,VNM,59800.0,59900.0,58600.0,59100.0,5727600
2026-05-21,VNM,59500.0,59600.0,58800.0,59000.0,3271300
2026-05-22,VNM,59100.0,59700.0,58700.0,59500.0,6005000
2026-05-25,VNM,59500.0,59800.0,59100.0,59100.0,1587500
2026-05-26,VNM,59100.0,59400.0,59000.0,59100.0,1880800
2026-05-27,VNM,59100.0,59200.0,58700.0,58800.0,2976500
2026-05-28,VNM,59000.0,59800.0,59000.0,59000.0,3798600
2026-05-29,VNM,59000.0,59300.0,58900.0,59200.0,1960700
2026-06-01,VNM,59200.0,59300.0,58800.0,59100.0,2259500
2026-06-02,VNM,59100.0,59200.0,58600.0,58600.0,2961900
2026-06-03,VNM,58600.0,58800.0,58100.0,58300.0,3814300
2026-06-04,VNM,58600.0,58800.0,58200.0,58600.0,2126500
2026-06-05,VNM,58800.0,58900.0,58300.0,58400.0,1866100
2026-06-08,VNM,58200.0,58800.0,57800.0,58000.0,3179800
2026-06-09,VNM,58100.0,58500.0,58000.0,58300.0,1228000
2026-06-10,VNM,58400.0,58900.0,58200.0,58900.0,2353200
