date,ticker,open,high,low,close,volume
2026-03-05,CTG,37000.0,37100.0,36200.0,36200.0,8015700
2026-03-06,CTG,35900.0,36300.0,35650.0,35650.0,8532000
2026-03-09,CTG,33200.0,33500.0,33200.0,33200.0,17770800
2026-03-10,CTG,34200.0,35150.0,33600.0,35050.0,24975700
2026-03-11,CTG,35000.0,35600.0,34700.0,35100.0,12877000
2026-03-12,CTG,34800.0,34900.0,34250.0,34300.0,12913700
2026-03-13,CTG,34300.0,34500.0,33950.0,34000.0,8278900
2026-03-16,CTG,34050.0,34500.0,34000.0,34150.0,5159300
2026-03-17,CTG,34450.0,34800.0,34400.0,34400.0,7184200
2026-03-18,CTG,34600.0,35750.0,34600.0,35000.0,12546300
2026-03-19,CTG,34500.0,34800.0,34300.0,34650.0,7530900
2026-03-20,CTG,34550.0,34600.0,33600.0,33600.0,10708700
2026-03-23,CTG,33200.0,33200.0,32000.0,32500.0,13238000
2026-03-24,CTG,33300.0,33950.0,33100.0,33550.0,6410500
2026-03-25,CTG,33750.0,34100.0,33700.0,34050.0,6241100
2026-03-26,CTG,34050.0,34100.0,33450.0,33800.0,5738200
2026-03-27,CTG,33700.0,35000.0,33600.0,34800.0,12073500
2026-03-30,CTG,34100.0,34750.0,33900.0,34050.0,6061900
2026-03-31,CTG,34400.0,34650.0,34100.0,34600.0,7394400
2026-04-01,CTG,35200.0,35300.0,34650.0,34750.0,8257700
2026-04-02,CTG,34450.0,34550.0,34100.0,34300.0,6251200
2026-04-03,CTG,34400.0,34500.0,33800.0,33800.0,8626800
2026-04-06,CTG,33750.0,34050.0,33550.0,33700.0,6070500
2026-04-07,CTG,33750.0,33850.0,33500.0,33700.0,4955000
2026-04-08,CTG,34800.0,35500.0,34300.0,35500.0,13337900
2026-04-09,CTG,35050.0,35300.0,34800.0,35000.0,6309300
2026-04-10,CTG,35250.0,35800.0,35000.0,35000.0,8029500
2026-04-13,CTG,34800.0,35000.0,34550.0,34800.0,4304400
2026-04-14,CTG,35100.0,35150.0,34800.0,34900.0,5465100
2026-04-15,CTG,35200.0,35300.0,34850.0,35050.0,5586500
2026-04-16,CTG,35150.0,35150.0,34500.0,34600.0,5773800
2026-04-17,CTG,34700.0,34900.0,34550.0,34850.0,3775800
2026-04-20,CTG,34950.0,35300.0,34900.0,35100.0,6020100
2026-04-21,CTG,35300.0,35450.0,34850.0,34850.0,5807100
2026-04-22,CTG,34900.0,35100.0,34800.0,34900.0,3997500
2026-04-23,CTG,34800.0,36800.0,34800.0,35500.0,22296200
2026-04-24,CTG,35600.0,35700.0,35000.0,35000.0,4783100
2026-04-27,CTG,35000.0,35000.0,35000.0,35000.0,0
2026-04-28,CTG,35300.0,35350.0,34700.0,34800.0,6945200
2026-04-29,CTG,35000.0,35100.0,34750.0,34950.0,6648700
2026-04-30,CTG,34950.0,34950.0,34950.0,34950.0,0
2026-05-01,CTG,34950.0,34950.0,34950.0,34950.0,0
2026-05-04,CTG,35400.0,35700.0,35200.0,35350.0,8318000
2026-05-05,CTG,35300.0,35300.0,34850.0,35300.0,5731700
2026-05-06,CTG,35300.0,35550.0,35000.0,35550.0,10173500
2026-05-07,CTG,35650.0,36000.0,35500.0,35800.0,10661200
2026-05-08,CTG,35950.0,36700.0,35900.0,36200.0,18248400
2026-05-11,CTG,36300.0,36300.0,35600.0,35600.0,7072000
2026-05-12,CTG,35650.0,35650.0,35000.0,35250.0,8809000
2026-05-13,CTG,35250.0,35750.0,35000.0,35550.0,9697200
2026-05-14,CTG,35650.0,36200.0,35600.0,35950.0,9116900
2026-05-15,CTG,36250.0,36300.0,35400.0,35800.0,10368400
2026-05-18,CTG,35600.0,36700.0,35250.0,36300.0,18917500
2026-05-19,CTG,36550.0,36800.0,35500.0,35800.0,15681600
2026-05-20,CTG,35750.0,35900.0,34300.0,35200.0,12361700
2026-05-21,CTG,35400.0,35500.0,34850.0,34950.0,9575600
2026-05-22,CTG,34900.0,34950.0,34600.0,34800.0,8751400
2026-05-25,CTG,35150.0,35250.0,34800.0,34800.0,4091100
2026-05-26,CTG,34900.0,35300.0,34900.0,35250.0,6372000
2026-05-27,CTG,35300.0,35500.0,35200.0,35350.0,7372900
2026-05-28,CTG,35350.0,35500.0,34850.0,34850.0,6013300
2026-05-29,CTG,34900.0,35000.0,34700.0,34800.0,8348100
2026-06-01,CTG,35050.0,35050.0,34550.0,34550.0,5790000
2026-06-02,CTG,34550.0,34700.0,33800.0,33850.0,16869000
2026-06-03,CTG,33800.0,34100.0,33700.0,33950.0,6502700
2026-06-04,CTG,34000.0,34400.0,33900.0,34100.0,4285800
2026-06-05,CTG,34100.0,34350.0,33900.0,33900.0,4082400
2026-06-08,CTG,33350.0,33700.0,33250.0,33250.0,10716000
2026-06-09,CTG,33300.0,33450.0,33250.0,33400.0,3609500
2026-06-10,CTG,33600.0,33800.0,33450.0,33500.0,3636500
